"date","time","open","high","low","close","volume","OI"
12/26/2013,16:00,1834.96,1842.84,1834.96,1842.02,1090663,0
12/27/2013,16:00,1842.97,1844.89,1839.81,1841.40,1084990,0
12/30/2013,16:00,1841.47,1842.47,1838.77,1841.07,1233772,0
12/31/2013,16:00,1842.61,1849.44,1842.41,1848.36,1270406,0
01/02/2014,16:00,1845.86,1845.86,1827.74,1831.98,1818955,0
01/03/2014,16:00,1833.21,1838.24,1829.13,1831.37,1610265,0
01/06/2014,16:00,1832.31,1837.16,1823.73,1826.77,1983720,0
01/07/2014,16:00,1828.71,1840.10,1828.71,1837.88,2094148,0
01/08/2014,16:00,1837.90,1840.02,1831.40,1837.49,2275326,0
01/09/2014,16:00,1839.00,1843.23,1830.38,1838.13,2197844,0
01/10/2014,16:00,1840.06,1843.15,1832.43,1842.37,2040874,0
01/13/2014,16:00,1841.26,1843.45,1815.52,1819.20,2311933,0
01/14/2014,16:00,1821.36,1839.26,1821.36,1838.88,2170812,0
01/15/2014,16:00,1840.52,1850.84,1840.52,1848.38,2453641,0
01/16/2014,16:00,1847.99,1847.99,1840.30,1845.89,2195525,0
01/17/2014,16:00,1844.23,1846.04,1835.23,1838.70,2550332,0
01/21/2014,16:00,1841.05,1849.31,1832.38,1843.80,2550332,0
01/22/2014,16:00,1844.71,1846.87,1840.88,1844.86,2130038,0
01/23/2014,16:00,1842.29,1842.29,1820.06,1828.46,2512680,0
01/24/2014,16:00,1826.96,1826.96,1790.29,1790.29,2993551,0
01/27/2014,16:00,1791.03,1795.98,1772.88,1781.56,2637674,0
01/28/2014,16:00,1783.00,1793.87,1779.49,1792.50,2287393,0
01/29/2014,16:00,1790.15,1790.15,1770.45,1774.20,2782209,0
01/30/2014,16:00,1777.17,1798.77,1777.17,1794.19,2457449,0
01/31/2014,16:00,1790.88,1793.88,1772.26,1782.59,2764070,0
02/03/2014,16:00,1782.68,1784.83,1739.66,1741.89,3233013,0
02/04/2014,16:00,1743.82,1758.73,1743.82,1755.20,2671152,0
02/05/2014,16:00,1753.38,1755.79,1737.92,1751.64,2518724,0
02/06/2014,16:00,1752.99,1774.06,1752.99,1773.43,2373326,0
02/07/2014,16:00,1776.01,1798.03,1776.01,1797.02,2404410,0
02/10/2014,16:00,1796.20,1799.94,1791.83,1799.84,2010113,0
02/11/2014,16:00,1800.45,1823.54,1800.41,1819.75,2241476,0
02/12/2014,16:00,1820.12,1826.55,1815.97,1819.26,2078059,0
02/13/2014,16:00,1814.82,1830.25,1809.22,1829.83,2233152,0
02/14/2014,16:00,1828.46,1841.65,1825.59,1838.63,2005772,0
02/18/2014,16:00,1839.03,1842.87,1835.01,1840.76,2094773,0
02/19/2014,16:00,1838.90,1847.50,1826.99,1828.75,2258901,0
02/20/2014,16:00,1829.24,1842.79,1824.58,1839.78,2184083,0
02/21/2014,16:00,1841.07,1846.13,1835.60,1836.25,2202563,0
02/24/2014,16:00,1836.78,1858.71,1836.78,1847.61,2288771,0
02/25/2014,16:00,1847.66,1852.91,1840.19,1845.12,2200384,0
02/26/2014,16:00,1845.79,1852.65,1840.66,1845.16,2275876,0
02/27/2014,16:00,1844.90,1854.53,1841.13,1854.29,2072850,0
02/28/2014,16:00,1855.12,1867.92,1847.67,1859.45,2308207,0
03/03/2014,16:00,1857.68,1857.68,1834.44,1845.73,2081994,0
03/04/2014,16:00,1849.23,1876.23,1849.23,1873.91,2066468,0
03/05/2014,16:00,1874.05,1876.53,1871.11,1873.81,2018180,0
03/06/2014,16:00,1874.18,1881.94,1874.18,1877.03,2032239,0
03/07/2014,16:00,1878.52,1883.57,1870.56,1878.04,2094294,0
03/10/2014,16:00,1877.86,1877.87,1867.04,1877.17,1733861,0
03/11/2014,16:00,1878.26,1882.35,1863.88,1867.63,1934968,0
03/12/2014,16:00,1866.15,1868.38,1854.38,1868.20,1874734,0
03/13/2014,16:00,1869.06,1874.40,1841.86,1846.34,2268832,0
03/14/2014,16:00,1845.07,1852.44,1839.57,1841.13,2060465,0
03/17/2014,16:00,1842.81,1862.30,1842.81,1858.83,1757732,0
03/18/2014,16:00,1858.92,1873.76,1858.92,1872.25,1707614,0
03/19/2014,16:00,1872.25,1874.14,1850.35,1860.77,2066253,0
03/20/2014,16:00,1860.09,1873.49,1854.63,1872.01,2162655,0
03/21/2014,16:00,1874.53,1883.97,1863.46,1866.52,3167694,0
03/24/2014,16:00,1867.67,1873.34,1849.69,1857.44,2265965,0
03/25/2014,16:00,1859.48,1871.87,1855.96,1865.62,2106841,0
03/26/2014,16:00,1867.09,1875.92,1852.56,1852.56,2246852,0
03/27/2014,16:00,1852.11,1855.55,1842.11,1849.04,2463987,0
03/28/2014,16:00,1850.07,1866.63,1850.07,1857.62,1903945,0
03/31/2014,16:00,1859.16,1875.18,1859.16,1872.34,1895759,0
04/01/2014,16:00,1873.96,1885.84,1873.96,1885.52,2104104,0
04/02/2014,16:00,1886.61,1893.17,1883.79,1890.90,1927774,0
04/03/2014,16:00,1891.43,1893.80,1882.65,1888.77,1972183,0
04/04/2014,16:00,1890.25,1897.28,1863.26,1865.09,2491747,0
04/07/2014,16:00,1863.92,1864.04,1841.48,1845.04,2542536,0
04/08/2014,16:00,1845.48,1854.95,1837.49,1851.96,2343039,0
04/09/2014,16:00,1852.64,1872.43,1852.38,1872.18,2147675,0
04/10/2014,16:00,1872.28,1872.53,1830.87,1833.08,2565691,0
04/11/2014,16:00,1830.65,1835.07,1814.36,1815.69,2568615,0
04/14/2014,16:00,1818.18,1834.19,1815.80,1830.61,2038469,0
04/15/2014,16:00,1831.45,1844.02,1816.29,1842.98,2379439,0
04/16/2014,16:00,1846.01,1862.31,1846.01,1862.31,2185848,0
04/17/2014,16:00,1861.73,1869.63,1856.72,1864.85,2270788,0
04/21/2014,16:00,1865.79,1871.89,1863.18,1871.89,1601456,0
04/22/2014,16:00,1872.57,1884.89,1872.57,1879.55,1989929,0
04/23/2014,16:00,1879.32,1879.75,1873.91,1875.39,1972983,0
04/24/2014,16:00,1881.97,1884.06,1870.24,1878.61,2183421,0
04/25/2014,16:00,1877.72,1877.72,1859.70,1863.40,2110191,0
04/28/2014,16:00,1865.00,1877.01,1850.61,1869.43,2734461,0
04/29/2014,16:00,1870.78,1880.60,1870.78,1878.33,2080696,0
04/30/2014,16:00,1877.10,1885.20,1872.69,1883.95,2257916,0
05/01/2014,16:00,1884.39,1888.59,1878.04,1883.68,1992469,0
05/02/2014,16:00,1885.30,1891.33,1878.50,1881.14,1856180,0
05/05/2014,16:00,1879.45,1885.51,1866.77,1884.66,1600838,0
05/06/2014,16:00,1883.69,1883.69,1867.72,1867.72,1870489,0
05/07/2014,16:00,1868.53,1878.83,1859.79,1878.21,2219525,0
05/08/2014,16:00,1877.39,1889.07,1870.05,1875.63,1997093,0
05/09/2014,16:00,1875.27,1878.57,1867.02,1878.48,1803181,0
05/12/2014,16:00,1880.03,1897.13,1880.03,1896.65,1741362,0
05/13/2014,16:00,1896.75,1902.17,1896.06,1897.45,1704627,0
05/14/2014,16:00,1897.13,1897.13,1885.77,1888.53,1644034,0
05/15/2014,16:00,1888.16,1888.16,1862.36,1870.85,2192885,0
05/16/2014,16:00,1871.19,1878.28,1864.82,1877.86,1991451,0
05/19/2014,16:00,1876.66,1886.00,1872.42,1885.08,1632021,0
05/20/2014,16:00,1884.88,1884.88,1868.14,1872.83,1784935,0
05/21/2014,16:00,1873.34,1888.80,1873.34,1888.03,1661081,0
05/22/2014,16:00,1888.19,1896.33,1885.39,1892.49,1590218,0
05/23/2014,16:00,1893.32,1901.26,1893.32,1900.53,1358354,0
05/27/2014,16:00,1902.01,1912.28,1902.01,1911.91,1725616,0
05/28/2014,16:00,1911.77,1914.46,1907.30,1909.78,1657049,0
05/29/2014,16:00,1910.60,1920.03,1909.82,1920.03,1548635,0
05/30/2014,16:00,1920.33,1924.03,1916.64,1923.57,1618183,0
06/02/2014,16:00,1923.87,1925.88,1915.98,1924.97,1445466,0
06/03/2014,16:00,1923.07,1925.07,1918.79,1924.24,1584640,0
06/04/2014,16:00,1923.06,1928.63,1918.60,1927.88,1566761,0
06/05/2014,16:00,1928.52,1941.74,1922.93,1940.46,1695048,0
06/06/2014,16:00,1942.41,1949.44,1942.41,1949.44,1582722,0
06/09/2014,16:00,1948.97,1955.55,1947.16,1951.27,1681306,0
06/10/2014,16:00,1950.34,1950.86,1944.64,1950.79,1629346,0
06/11/2014,16:00,1949.37,1949.37,1940.08,1943.89,1637807,0
06/12/2014,16:00,1943.35,1943.35,1925.78,1930.11,1837723,0
06/13/2014,16:00,1930.80,1937.30,1927.69,1936.16,1634968,0
06/16/2014,16:00,1934.84,1941.15,1930.91,1937.78,1721284,0
06/17/2014,16:00,1937.15,1943.69,1933.55,1941.99,1705728,0
06/18/2014,16:00,1942.73,1957.74,1939.29,1956.98,1829327,0
06/19/2014,16:00,1957.50,1959.87,1952.26,1959.48,1740868,0
06/20/2014,16:00,1960.45,1963.91,1959.17,1962.87,2429844,0
06/23/2014,16:00,1962.92,1963.74,1958.89,1962.61,1625634,0
06/24/2014,16:00,1961.97,1968.17,1948.34,1949.98,1873999,0
06/25/2014,16:00,1949.27,1960.83,1947.49,1959.53,1877760,0
06/26/2014,16:00,1959.89,1959.89,1944.69,1957.22,1666627,0
06/27/2014,16:00,1956.56,1961.47,1952.18,1960.96,1697815,0
06/30/2014,16:00,1960.79,1964.24,1958.22,1960.23,1705566,0
07/01/2014,16:00,1962.29,1978.58,1962.29,1973.32,1772631,0
07/02/2014,16:00,1973.06,1976.67,1972.58,1974.62,1604523,0
07/03/2014,16:00,1975.88,1985.59,1975.88,1985.44,1175295,0
07/07/2014,16:00,1984.22,1984.22,1974.88,1977.65,1535245,0
07/08/2014,16:00,1976.39,1976.39,1959.46,1963.71,1930077,0
07/09/2014,16:00,1965.10,1974.15,1965.10,1972.83,1740600,0
07/10/2014,16:00,1966.67,1969.84,1952.86,1964.68,1777147,0
07/11/2014,16:00,1965.76,1968.67,1959.63,1967.57,1531560,0
07/14/2014,16:00,1969.86,1979.85,1969.86,1977.10,1609058,0
07/15/2014,16:00,1977.36,1982.52,1965.34,1973.28,2047019,0
07/16/2014,16:00,1976.35,1983.94,1975.67,1981.57,2310883,0
07/17/2014,16:00,1979.75,1981.80,1955.59,1958.12,2288362,0
07/18/2014,16:00,1961.54,1979.91,1960.82,1978.22,1910834,0
07/21/2014,16:00,1976.93,1976.93,1965.77,1973.63,1685126,0
07/22/2014,16:00,1975.65,1986.24,1975.65,1983.53,1835127,0
07/23/2014,16:00,1985.32,1989.23,1982.44,1987.01,1969703,0
07/24/2014,16:00,1988.07,1991.39,1985.79,1987.98,2029109,0
07/25/2014,16:00,1984.60,1984.60,1974.37,1978.34,1644109,0
07/28/2014,16:00,1978.25,1981.52,1967.31,1978.91,1790047,0
07/29/2014,16:00,1980.03,1984.85,1969.95,1969.95,2217113,0
07/30/2014,16:00,1973.21,1978.90,1962.42,1970.07,2077109,0
07/31/2014,16:00,1965.14,1965.14,1930.67,1930.67,2442508,0
08/01/2014,16:00,1929.80,1937.35,1916.37,1925.15,2196378,0
08/04/2014,16:00,1926.62,1942.92,1921.20,1938.99,1816539,0
08/05/2014,16:00,1936.34,1936.34,1913.77,1920.21,2083200,0
08/06/2014,16:00,1917.29,1927.91,1911.45,1920.24,2141939,0
08/07/2014,16:00,1923.03,1928.89,1904.78,1909.57,1907271,0
08/08/2014,16:00,1910.35,1932.38,1909.01,1931.59,1729431,0
08/11/2014,16:00,1933.43,1944.90,1933.43,1936.92,1455206,0
08/12/2014,16:00,1935.73,1939.65,1928.29,1933.75,1376896,0
08/13/2014,16:00,1935.60,1948.41,1935.60,1946.72,1445502,0
08/14/2014,16:00,1947.41,1955.23,1947.41,1955.18,1388013,0
08/15/2014,16:00,1958.87,1964.04,1941.50,1955.06,1811270,0
08/18/2014,16:00,1958.36,1971.99,1958.36,1971.74,1516106,0
08/19/2014,16:00,1972.73,1982.57,1972.73,1981.60,1478435,0
08/20/2014,16:00,1980.46,1988.57,1977.68,1986.51,1460313,0
08/21/2014,16:00,1986.82,1994.76,1986.82,1992.37,1570303,0
08/22/2014,16:00,1992.60,1993.54,1984.76,1988.40,1380903,0
08/25/2014,16:00,1991.74,2001.95,1991.74,1997.92,1243267,0
08/26/2014,16:00,1998.59,2005.04,1998.59,2000.02,1263179,0
08/27/2014,16:00,2000.54,2002.14,1996.20,2000.12,1348959,0
08/28/2014,16:00,1997.42,1998.55,1990.52,1996.74,1187634,0
08/29/2014,16:00,1998.45,2003.38,1994.65,2003.37,1290038,0
09/02/2014,16:00,2004.07,2006.12,1994.85,2002.28,1586501,0
09/03/2014,16:00,2003.57,2009.28,1998.14,2000.72,1592790,0
09/04/2014,16:00,2001.67,2011.17,1992.54,1997.65,1702910,0
09/05/2014,16:00,1998.00,2007.71,1990.10,2007.71,1694084,0
09/08/2014,16:00,2007.17,2007.17,1995.60,2001.54,1674209,0
09/09/2014,16:00,2000.73,2001.01,1984.61,1988.44,1856033,0
09/10/2014,16:00,1988.41,1996.66,1982.99,1995.69,1686259,0
09/11/2014,16:00,1992.85,1997.65,1985.93,1997.45,1658945,0
09/12/2014,16:00,1996.74,1996.74,1980.26,1985.54,1918087,0
09/15/2014,16:00,1986.04,1987.18,1978.48,1984.13,1729339,0
09/16/2014,16:00,1981.93,2002.28,1979.06,1998.98,1800727,0
09/17/2014,16:00,1999.30,2010.74,1993.29,2001.57,1910686,0
09/18/2014,16:00,2003.07,2012.34,2003.07,2011.36,1840269,0
09/19/2014,16:00,2012.74,2019.26,2006.59,2010.40,2763276,0
09/22/2014,16:00,2009.08,2009.08,1991.01,1994.29,1910857,0
09/23/2014,16:00,1992.78,1995.41,1982.77,1982.77,1926409,0
09/24/2014,16:00,1983.34,1999.79,1978.63,1998.30,1904800,0
09/25/2014,16:00,1997.32,1997.32,1965.99,1965.99,1940374,0
09/26/2014,16:00,1966.22,1986.37,1966.22,1982.85,1674181,0
09/29/2014,16:00,1978.96,1981.28,1964.04,1977.80,1715788,0
09/30/2014,16:00,1978.21,1985.17,1968.96,1972.29,2135299,0
10/01/2014,16:00,1971.44,1971.44,1941.72,1946.16,2363514,0
10/02/2014,16:00,1945.83,1952.32,1926.03,1946.17,2286962,0
10/03/2014,16:00,1948.12,1971.19,1948.12,1967.90,1990087,0
10/06/2014,16:00,1970.01,1977.84,1958.43,1964.82,1784823,0
10/07/2014,16:00,1962.36,1962.36,1934.87,1935.10,2074024,0
10/08/2014,16:00,1935.55,1970.36,1925.25,1968.89,2422806,0
10/09/2014,16:00,1967.68,1967.68,1927.56,1928.21,2518432,0
10/10/2014,16:00,1925.63,1936.98,1906.05,1906.13,2960015,0
10/13/2014,16:00,1905.65,1912.09,1874.14,1874.74,2701397,0
10/14/2014,16:00,1877.11,1898.71,1871.79,1877.70,2890319,0
10/15/2014,16:00,1874.18,1874.18,1820.66,1862.49,4026126,0
10/16/2014,16:00,1855.95,1876.01,1835.02,1862.76,3269216,0
10/17/2014,16:00,1864.91,1898.16,1864.91,1886.76,2833057,0
10/20/2014,16:00,1885.62,1905.03,1882.30,1904.01,2030269,0
10/21/2014,16:00,1909.38,1942.45,1909.38,1941.28,2407171,0
10/22/2014,16:00,1941.29,1949.31,1926.83,1927.11,2364834,0
10/23/2014,16:00,1931.02,1961.95,1931.02,1950.82,2161978,0
10/24/2014,16:00,1951.59,1965.27,1946.27,1964.58,1824269,0
10/27/2014,16:00,1962.97,1964.64,1951.37,1961.63,1774715,0
10/28/2014,16:00,1964.14,1985.05,1964.14,1985.05,1987675,0
10/29/2014,16:00,1983.29,1991.40,1969.04,1982.30,2121404,0
10/30/2014,16:00,1979.49,1999.40,1974.75,1994.65,2047465,0
10/31/2014,16:00,2001.20,2018.19,2001.20,2018.05,2336188,0
11/03/2014,16:00,2018.21,2024.46,2013.68,2017.81,1910935,0
11/04/2014,16:00,2015.81,2015.98,2001.01,2012.10,2040749,0
11/05/2014,16:00,2015.29,2023.77,2014.42,2023.57,2075051,0
11/06/2014,16:00,2023.33,2031.61,2015.86,2031.21,2065967,0
11/07/2014,16:00,2032.36,2034.26,2025.07,2031.92,1899927,0
11/10/2014,16:00,2032.01,2038.70,2030.17,2038.26,1814336,0
11/11/2014,16:00,2038.20,2041.28,2035.28,2039.68,1599908,0
11/12/2014,16:00,2037.75,2040.33,2031.95,2038.25,1766424,0
11/13/2014,16:00,2039.21,2046.18,2030.44,2039.33,1984192,0
11/14/2014,16:00,2039.74,2042.22,2035.20,2039.82,1712035,0
11/17/2014,16:00,2038.29,2043.07,2034.46,2041.32,1850985,0
11/18/2014,16:00,2041.48,2056.08,2041.48,2051.80,1825866,0
11/19/2014,16:00,2051.16,2052.14,2040.37,2048.72,1836540,0
11/20/2014,16:00,2045.87,2053.84,2040.49,2052.75,1773513,0
11/21/2014,16:00,2057.46,2071.46,2056.75,2063.50,2138241,0
11/24/2014,16:00,2065.07,2070.17,2065.07,2069.41,1779219,0
11/25/2014,16:00,2070.15,2074.21,2064.75,2067.03,1854940,0
11/26/2014,16:00,2067.36,2073.29,2066.62,2072.83,1460901,0
11/28/2014,16:00,2074.78,2075.76,2065.06,2067.56,1460901,0
12/01/2014,16:00,2065.78,2065.78,2049.57,2053.44,2237113,0
12/02/2014,16:00,2053.77,2068.77,2053.77,2066.55,1991351,0
12/03/2014,16:00,2067.45,2076.28,2066.65,2074.33,2073331,0
12/04/2014,16:00,2073.64,2077.34,2062.34,2071.92,1811490,0
12/05/2014,16:00,2072.78,2079.47,2070.81,2075.37,1913436,0
12/08/2014,16:00,2074.84,2075.78,2054.27,2060.31,2108709,0
12/09/2014,16:00,2056.55,2060.60,2034.17,2059.82,2201577,0
12/10/2014,16:00,2058.86,2058.86,2024.26,2026.14,2309410,0
12/11/2014,16:00,2027.92,2055.53,2027.92,2035.33,2129628,0
12/12/2014,16:00,2030.36,2032.25,2002.33,2002.33,2316902,0
12/15/2014,16:00,2005.03,2018.69,1982.26,1989.63,2432211,0
12/16/2014,16:00,1986.71,2016.89,1972.56,1972.74,2611886,0
12/17/2014,16:00,1973.77,2016.75,1973.77,2012.89,2560320,0
12/18/2014,16:00,2018.98,2061.23,2018.98,2061.23,2561310,0
12/19/2014,16:00,2061.04,2077.85,2061.03,2070.65,3057981,0
12/22/2014,16:00,2069.28,2078.76,2069.28,2078.54,1882619,0
12/23/2014,16:00,2081.48,2086.73,2079.77,2082.17,1687375,0
12/24/2014,16:00,2083.25,2087.56,2081.86,2081.88,794969,0
12/26/2014,16:00,2084.30,2092.70,2084.30,2088.77,898694,0
12/29/2014,16:00,2087.63,2093.55,2085.75,2090.57,1228957,0
12/30/2014,16:00,2088.49,2088.49,2079.53,2080.35,1165059,0
12/31/2014,16:00,2082.11,2085.58,2057.94,2058.90,1185523,0
01/02/2015,16:00,2058.90,2072.36,2046.04,2058.20,1464038,0
01/05/2015,16:00,2054.44,2054.44,2017.34,2020.58,2207695,0
01/06/2015,16:00,2022.15,2030.25,1992.44,2002.61,2588196,0
01/07/2015,16:00,2005.55,2029.61,2005.55,2025.90,2144304,0
01/08/2015,16:00,2030.61,2064.08,2030.61,2062.14,2184972,0
01/09/2015,16:00,2063.45,2064.43,2038.33,2044.81,1871793,0
01/12/2015,16:00,2046.13,2049.30,2022.58,2028.26,1975959,0
01/13/2015,16:00,2031.58,2056.93,2008.25,2023.03,2388613,0
01/14/2015,16:00,2018.40,2018.40,1988.44,2011.27,2649538,0
01/15/2015,16:00,2013.75,2021.35,1991.47,1992.67,2518223,0
01/16/2015,16:00,1992.25,2020.46,1988.12,2019.42,2523331,0
01/20/2015,16:00,2020.76,2028.94,2004.49,2022.55,2269877,0
01/21/2015,16:00,2020.19,2038.29,2012.04,2032.12,2124101,0
01/22/2015,16:00,2034.30,2064.62,2026.38,2063.15,2476696,0
01/23/2015,16:00,2062.98,2062.98,2050.54,2051.82,2010162,0
01/26/2015,16:00,2050.42,2057.62,2040.97,2057.09,1918732,0
01/27/2015,16:00,2047.86,2047.86,2019.91,2029.55,2246031,0
01/28/2015,16:00,2032.34,2042.49,2001.49,2002.16,2605908,0
01/29/2015,16:00,2002.45,2024.64,1989.18,2021.25,2569482,0
01/30/2015,16:00,2019.35,2023.32,1993.38,1994.99,2795548,0
02/02/2015,16:00,1996.67,2021.66,1980.90,2020.85,2478579,0
02/03/2015,16:00,2022.71,2050.30,2022.71,2050.03,2649969,0
02/04/2015,16:00,2048.86,2054.74,2036.72,2041.51,2596863,0
02/05/2015,16:00,2043.45,2063.55,2043.45,2062.52,2221298,0
02/06/2015,16:00,2062.28,2072.40,2049.97,2055.47,2440364,0
02/09/2015,16:00,2053.47,2056.16,2041.88,2046.74,1963440,0
02/10/2015,16:00,2049.38,2070.86,2048.62,2068.59,2168904,0
02/11/2015,16:00,2068.55,2073.48,2057.99,2068.53,2077857,0
02/12/2015,16:00,2069.98,2088.53,2069.98,2088.48,2262255,0
02/13/2015,16:00,2088.78,2097.03,2086.70,2096.99,1992027,0
02/17/2015,16:00,2096.47,2101.30,2089.80,2100.34,1992027,0
02/18/2015,16:00,2099.16,2100.23,2092.15,2099.68,1904953,0
02/19/2015,16:00,2099.25,2102.13,2090.79,2097.45,1896183,0
02/20/2015,16:00,2097.65,2110.61,2085.44,2110.30,2009016,0
02/23/2015,16:00,2109.83,2110.05,2103.00,2109.66,1759300,0
02/24/2015,16:00,2109.10,2117.94,2105.87,2115.48,1958030,0
02/25/2015,16:00,2115.30,2119.59,2109.89,2113.86,1995798,0
02/26/2015,16:00,2113.91,2113.91,2103.76,2110.74,2045932,0
02/27/2015,16:00,2110.88,2112.74,2103.75,2104.50,1951979,0
03/02/2015,16:00,2105.23,2117.52,2104.50,2117.39,1968964,0
03/03/2015,16:00,2115.76,2115.76,2098.26,2107.78,1849752,0
03/04/2015,16:00,2107.72,2107.72,2087.62,2098.53,1936612,0
03/05/2015,16:00,2098.54,2104.25,2095.22,2101.04,1756858,0
03/06/2015,16:00,2100.91,2100.91,2067.27,2071.26,2364880,0
03/09/2015,16:00,2072.25,2083.49,2072.21,2079.43,1909281,0
03/10/2015,16:00,2076.14,2076.14,2044.16,2044.16,2203950,0
03/11/2015,16:00,2044.69,2050.08,2039.69,2040.24,2031700,0
03/12/2015,16:00,2041.10,2066.41,2041.10,2065.95,2150577,0
03/13/2015,16:00,2064.56,2064.56,2041.17,2053.40,2029964,0
03/16/2015,16:00,2055.35,2081.41,2055.35,2081.19,1899460,0
03/17/2015,16:00,2080.59,2080.59,2065.08,2074.28,1811132,0
03/18/2015,16:00,2072.84,2106.85,2061.23,2099.50,2502818,0
03/19/2015,16:00,2098.69,2098.69,2085.56,2089.27,1960312,0
03/20/2015,16:00,2090.32,2113.92,2090.32,2108.10,2825104,0
03/23/2015,16:00,2107.99,2114.86,2104.42,2104.42,1829427,0
03/24/2015,16:00,2103.94,2107.63,2091.50,2091.50,1827826,0
03/25/2015,16:00,2093.10,2097.43,2061.05,2061.05,2219005,0
03/26/2015,16:00,2059.94,2067.15,2045.50,2056.15,2223463,0
03/27/2015,16:00,2055.78,2062.83,2052.96,2061.02,1876051,0
03/30/2015,16:00,2064.11,2088.97,2064.11,2086.24,1800589,0
03/31/2015,16:00,2084.05,2084.05,2067.04,2067.89,1911127,0
04/01/2015,16:00,2067.63,2067.63,2048.38,2059.69,2149157,0
04/02/2015,16:00,2060.03,2072.17,2057.32,2066.96,1782878,0
04/06/2015,16:00,2064.87,2086.99,2056.52,2080.62,1910036,0
04/07/2015,16:00,2080.79,2089.81,2076.10,2076.33,1689151,0
04/08/2015,16:00,2076.94,2086.69,2073.30,2081.90,1805254,0
04/09/2015,16:00,2081.29,2093.31,2074.29,2091.18,1833939,0
04/10/2015,16:00,2091.51,2102.61,2091.51,2102.06,1957420,0
04/13/2015,16:00,2102.03,2107.65,2092.33,2092.43,1722021,0
04/14/2015,16:00,2092.28,2098.62,2083.24,2095.84,1750470,0
04/15/2015,16:00,2097.82,2111.91,2097.82,2106.63,2121722,0
04/16/2015,16:00,2105.96,2111.30,2100.02,2104.99,1940057,0
04/17/2015,16:00,2102.58,2102.58,2072.37,2081.18,2292188,0
04/20/2015,16:00,2084.11,2103.94,2084.11,2100.40,1836105,0
04/21/2015,16:00,2102.82,2109.64,2094.38,2097.29,2012826,0
04/22/2015,16:00,2098.27,2109.98,2091.05,2107.96,1989187,0
04/23/2015,16:00,2107.21,2120.49,2103.19,2112.93,2236344,0
04/24/2015,16:00,2112.80,2120.92,2112.80,2117.69,2073233,0
04/27/2015,16:00,2119.29,2125.92,2107.04,2108.92,2223973,0
04/28/2015,16:00,2108.35,2116.09,2094.89,2114.76,2189387,0
04/29/2015,16:00,2112.49,2113.65,2097.41,2106.85,2346439,0
04/30/2015,16:00,2105.52,2105.52,2077.59,2085.51,2428163,0
05/01/2015,16:00,2087.38,2108.41,2087.38,2108.29,2010197,0
05/04/2015,16:00,2110.23,2120.95,2110.23,2114.49,1730004,0
05/05/2015,16:00,2112.63,2115.24,2088.46,2089.46,2162740,0
05/06/2015,16:00,2091.26,2098.42,2067.93,2080.15,2206476,0
05/07/2015,16:00,2079.96,2092.90,2074.99,2088.00,2024485,0
05/08/2015,16:00,2092.13,2117.66,2092.13,2116.10,1969240,0
05/11/2015,16:00,2115.56,2117.69,2104.58,2105.33,1765946,0
05/12/2015,16:00,2102.87,2105.06,2085.57,2099.12,1765725,0
05/13/2015,16:00,2099.62,2110.19,2096.04,2098.48,1956618,0
05/14/2015,16:00,2100.43,2121.45,2100.43,2121.10,1879923,0
05/15/2015,16:00,2122.07,2123.89,2116.79,2122.73,1810117,0
05/18/2015,16:00,2121.30,2131.78,2120.01,2129.20,1646200,0
05/19/2015,16:00,2129.45,2133.02,2124.50,2127.83,1890894,0
05/20/2015,16:00,2127.79,2134.72,2122.59,2125.85,1867889,0
05/21/2015,16:00,2125.55,2134.28,2122.95,2130.82,1755222,0
05/22/2015,16:00,2130.36,2132.15,2126.06,2126.06,1486870,0
05/26/2015,16:00,2125.34,2125.34,2099.18,2104.20,1929827,0
05/27/2015,16:00,2105.13,2126.22,2105.13,2123.48,1906322,0
05/28/2015,16:00,2122.27,2122.27,2112.86,2120.79,1716158,0
05/29/2015,16:00,2120.66,2120.66,2104.89,2107.39,2198835,0
06/01/2015,16:00,2108.64,2119.15,2102.54,2111.73,1897897,0
06/02/2015,16:00,2110.41,2117.59,2099.14,2109.60,1805706,0
06/03/2015,16:00,2110.64,2121.92,2109.61,2114.07,1864948,0
06/04/2015,16:00,2112.35,2112.89,2093.23,2095.84,2001852,0
06/05/2015,16:00,2095.09,2100.99,2085.67,2092.83,2158586,0
06/08/2015,16:00,2092.34,2093.01,2079.11,2079.28,1800566,0
06/09/2015,16:00,2079.07,2085.62,2072.14,2080.15,1830431,0
06/10/2015,16:00,2081.12,2108.50,2081.12,2105.20,1968659,0
06/11/2015,16:00,2106.24,2115.02,2106.24,2108.86,1748073,0
06/12/2015,16:00,2107.43,2107.43,2091.33,2094.11,1520373,0
06/15/2015,16:00,2091.34,2091.34,2072.49,2084.43,1732225,0
06/16/2015,16:00,2084.26,2097.40,2082.10,2096.29,1547476,0
06/17/2015,16:00,2097.40,2106.79,2088.86,2100.44,1777932,0
06/18/2015,16:00,2101.58,2126.65,2101.58,2121.24,2048088,0
06/19/2015,16:00,2121.03,2121.64,2109.38,2109.99,2363823,0
06/22/2015,16:00,2112.50,2129.87,2112.50,2122.85,1730340,0
06/23/2015,16:00,2123.16,2128.03,2119.89,2124.20,1728459,0
06/24/2015,16:00,2123.33,2125.10,2108.58,2108.58,1860145,0
06/25/2015,16:00,2109.96,2116.04,2101.78,2102.31,1804055,0
